collected_at,rank,name,appid,player_count
2026-03-09T08:00:01,13,FiveM,2676230,69435
2026-03-09T08:00:01,14,"War Thunder",236390,64075
2026-03-09T08:00:01,15,Terraria,105600,49344
2026-03-09T08:00:01,16,"Marvel Rivals",2767030,29480
2026-03-09T08:00:01,18,"HELLDIVERS™ 2",553850,33026
2026-03-09T08:00:01,19,"Counter-Strike: Global Offensive",4465480,38707
2026-03-09T08:00:01,20,"Stardew Valley",413150,63422
2026-03-09T08:00:01,21,Rust,252490,129075
2026-03-09T08:00:01,22,"Battlefield™ 6",2807960,27869
2026-03-09T08:00:01,23,"Limbus Company",1973530,44826
2026-03-09T08:00:01,24,R.E.P.O.,3241660,27483
2026-03-09T08:00:01,25,"Delta Force",2507950,120531
2026-03-09T08:15:02,1,"Counter-Strike 2",730,1246013
2026-03-09T08:15:02,2,"PUBG: BATTLEGROUNDS",578080,537688
2026-03-09T08:15:02,3,"Dota 2",570,538821
2026-03-09T08:15:02,4,"Wallpaper Engine",431960,106070
2026-03-09T08:15:02,5,"Slay the Spire 2",2868840,450123
2026-03-09T08:15:02,6,"Apex Legends™",1172470,148162
2026-03-09T08:15:02,7,"ARC Raiders",1808500,79695
2026-03-09T08:15:02,8,"Resident Evil Requiem",3764200,80937
2026-03-09T08:15:02,9,"Geometry Dash",322170,41869
2026-03-09T08:15:02,10,"Grand Theft Auto V Legacy",271590,88154
2026-03-09T08:15:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,41940
2026-03-09T08:15:02,12,"Overwatch®",2357570,50403
2026-03-09T08:15:02,13,FiveM,2676230,74120
2026-03-09T08:15:02,14,"War Thunder",236390,65720
2026-03-09T08:15:02,15,Terraria,105600,52269
2026-03-09T08:15:02,16,"Marvel Rivals",2767030,29922
2026-03-09T08:15:02,18,"HELLDIVERS™ 2",553850,34793
2026-03-09T08:15:02,19,"Counter-Strike: Global Offensive",4465480,39460
2026-03-09T08:15:02,20,"Stardew Valley",413150,66744
2026-03-09T08:15:02,21,Rust,252490,131913
2026-03-09T08:15:02,22,"Battlefield™ 6",2807960,28625
2026-03-09T08:15:02,23,"Limbus Company",1973530,45157
2026-03-09T08:15:02,24,R.E.P.O.,3241660,30232
2026-03-09T08:15:02,25,"Delta Force",2507950,127036
2026-03-09T08:30:02,1,"Counter-Strike 2",730,1292238
2026-03-09T08:30:02,2,"PUBG: BATTLEGROUNDS",578080,578849
2026-03-09T08:30:02,3,"Dota 2",570,554613
2026-03-09T08:30:02,4,"Wallpaper Engine",431960,106070
2026-03-09T08:30:02,5,"Slay the Spire 2",2868840,469897
2026-03-09T08:30:02,6,"Apex Legends™",1172470,161361
2026-03-09T08:30:02,7,"ARC Raiders",1808500,81841
2026-03-09T08:30:02,8,"Resident Evil Requiem",3764200,80937
2026-03-09T08:30:02,9,"Geometry Dash",322170,41869
2026-03-09T08:30:02,10,"Grand Theft Auto V Legacy",271590,88154
2026-03-09T08:30:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,41940
2026-03-09T08:30:02,12,"Overwatch®",2357570,52886
2026-03-09T08:30:02,13,FiveM,2676230,74120
2026-03-09T08:30:02,14,"War Thunder",236390,65720
2026-03-09T08:30:02,15,Terraria,105600,53818
2026-03-09T08:30:02,16,"Marvel Rivals",2767030,29922
2026-03-09T08:30:02,18,"HELLDIVERS™ 2",553850,36687
2026-03-09T08:30:02,19,"Counter-Strike: Global Offensive",4465480,39460
2026-03-09T08:30:02,20,"Stardew Valley",413150,70088
2026-03-09T08:30:02,21,Rust,252490,131913
2026-03-09T08:30:02,22,"Battlefield™ 6",2807960,29648
2026-03-09T08:30:02,23,"Limbus Company",1973530,45157
2026-03-09T08:30:02,24,R.E.P.O.,3241660,33386
2026-03-09T08:30:02,25,"Delta Force",2507950,127036
2026-03-09T08:45:02,1,"Counter-Strike 2",730,1333800
2026-03-09T08:45:02,2,"PUBG: BATTLEGROUNDS",578080,617425
2026-03-09T08:45:02,3,"Dota 2",570,575668
2026-03-09T08:45:02,4,"Wallpaper Engine",431960,110606
2026-03-09T08:45:02,5,"Slay the Spire 2",2868840,489067
2026-03-09T08:45:02,6,"Apex Legends™",1172470,174464
2026-03-09T08:45:02,7,"ARC Raiders",1808500,84020
2026-03-09T08:45:02,8,"Resident Evil Requiem",3764200,87395
2026-03-09T08:45:02,9,"Geometry Dash",322170,44125
2026-03-09T08:45:02,10,"Grand Theft Auto V Legacy",271590,91536
2026-03-09T08:45:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,46091
2026-03-09T08:45:02,12,"Overwatch®",2357570,55764
2026-03-09T08:45:02,13,FiveM,2676230,83525
2026-03-09T08:45:02,14,"War Thunder",236390,67684
2026-03-09T08:45:02,15,Terraria,105600,55306
2026-03-09T08:45:02,16,"Marvel Rivals",2767030,31422
2026-03-09T08:45:02,18,"HELLDIVERS™ 2",553850,38340
2026-03-09T08:45:02,19,"Counter-Strike: Global Offensive",4465480,39751
2026-03-09T08:45:02,20,"Stardew Valley",413150,73372
2026-03-09T08:45:02,21,Rust,252490,135832
2026-03-09T08:45:02,22,"Battlefield™ 6",2807960,30973
2026-03-09T08:45:02,23,"Limbus Company",1973530,45952
2026-03-09T08:45:02,24,R.E.P.O.,3241660,36789
2026-03-09T08:45:02,25,"Delta Force",2507950,140430
2026-03-09T09:00:02,1,"Counter-Strike 2",730,1373849
2026-03-09T09:00:02,2,"PUBG: BATTLEGROUNDS",578080,649611
2026-03-09T09:00:02,3,"Dota 2",570,595793
2026-03-09T09:00:02,4,"Wallpaper Engine",431960,112701
2026-03-09T09:00:02,5,"Slay the Spire 2",2868840,507038
2026-03-09T09:00:02,6,"Apex Legends™",1172470,186199
2026-03-09T09:00:02,7,"ARC Raiders",1808500,86318
2026-03-09T09:00:02,8,"Resident Evil Requiem",3764200,90387
2026-03-09T09:00:02,9,"Geometry Dash",322170,45551
2026-03-09T09:00:02,10,"Grand Theft Auto V Legacy",271590,92905
2026-03-09T09:00:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,48182
2026-03-09T09:00:02,12,"Overwatch®",2357570,58318
2026-03-09T09:00:02,13,FiveM,2676230,88641
2026-03-09T09:00:02,14,"War Thunder",236390,72201
2026-03-09T09:00:02,15,Terraria,105600,56887
2026-03-09T09:00:02,16,"Marvel Rivals",2767030,32142
2026-03-09T09:00:02,18,"HELLDIVERS™ 2",553850,40055
2026-03-09T09:00:02,19,"Counter-Strike: Global Offensive",4465480,40883
2026-03-09T09:00:02,20,"Stardew Valley",413150,76509
2026-03-09T09:00:02,21,Rust,252490,138033
2026-03-09T09:00:02,22,"Battlefield™ 6",2807960,32257
2026-03-09T09:00:02,23,"Limbus Company",1973530,46713
2026-03-09T09:00:02,24,R.E.P.O.,3241660,40486
2026-03-09T09:00:02,25,"Delta Force",2507950,146757
2026-03-09T09:15:02,1,"Counter-Strike 2",730,1413805
2026-03-09T09:15:02,2,"PUBG: BATTLEGROUNDS",578080,676921
2026-03-09T09:15:02,3,"Dota 2",570,608649
2026-03-09T09:15:02,4,"Wallpaper Engine",431960,112701
2026-03-09T09:15:02,5,"Slay the Spire 2",2868840,524004
2026-03-09T09:15:02,6,"Apex Legends™",1172470,196269
2026-03-09T09:15:02,7,"ARC Raiders",1808500,88413
2026-03-09T09:15:02,8,"Resident Evil Requiem",3764200,90387
2026-03-09T09:15:02,9,"Geometry Dash",322170,45551
2026-03-09T09:15:02,10,"Grand Theft Auto V Legacy",271590,92905
2026-03-09T09:15:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,48182
2026-03-09T09:15:02,12,"Overwatch®",2357570,60713
2026-03-09T09:15:02,13,FiveM,2676230,88641
2026-03-09T09:15:02,14,"War Thunder",236390,72201
2026-03-09T09:15:02,15,Terraria,105600,58567
2026-03-09T09:15:02,16,"Marvel Rivals",2767030,32904
2026-03-09T09:15:02,18,"HELLDIVERS™ 2",553850,40055
2026-03-09T09:15:02,19,"Counter-Strike: Global Offensive",4465480,41230
2026-03-09T09:15:02,20,"Stardew Valley",413150,76509
2026-03-09T09:15:02,21,Rust,252490,138033
2026-03-09T09:15:02,22,"Battlefield™ 6",2807960,33242
2026-03-09T09:15:02,23,"Limbus Company",1973530,46713
2026-03-09T09:15:02,24,R.E.P.O.,3241660,44755
2026-03-09T09:15:02,25,"Delta Force",2507950,146757
2026-03-09T09:30:02,1,"Counter-Strike 2",730,1449796
2026-03-09T09:30:02,2,"PUBG: BATTLEGROUNDS",578080,699176
2026-03-09T09:30:02,3,"Dota 2",570,623170
2026-03-09T09:30:02,4,"Wallpaper Engine",431960,116986
2026-03-09T09:30:02,5,"Slay the Spire 2",2868840,540711
2026-03-09T09:30:02,6,"Apex Legends™",1172470,204938
2026-03-09T09:30:02,7,"ARC Raiders",1808500,91270
2026-03-09T09:30:02,8,"Resident Evil Requiem",3764200,95817
2026-03-09T09:30:02,9,"Geometry Dash",322170,49438
2026-03-09T09:30:02,10,"Grand Theft Auto V Legacy",271590,96016
2026-03-09T09:30:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,52992
2026-03-09T09:30:02,12,"Overwatch®",2357570,63482
2026-03-09T09:30:02,13,FiveM,2676230,98218
2026-03-09T09:30:02,14,"War Thunder",236390,76966
2026-03-09T09:30:02,15,Terraria,105600,60236
2026-03-09T09:30:02,16,"Marvel Rivals",2767030,34025
2026-03-09T09:30:02,18,"HELLDIVERS™ 2",553850,43294
2026-03-09T09:30:02,19,"Counter-Strike: Global Offensive",4465480,42147
2026-03-09T09:30:02,20,"Stardew Valley",413150,82849
2026-03-09T09:30:02,21,Rust,252490,142027
2026-03-09T09:30:02,22,"Battlefield™ 6",2807960,34639
2026-03-09T09:30:02,23,"Limbus Company",1973530,47362
2026-03-09T09:30:02,24,R.E.P.O.,3241660,48354
2026-03-09T09:30:02,25,"Delta Force",2507950,156943
2026-03-09T09:45:02,1,"Counter-Strike 2",730,1479632
2026-03-09T09:45:02,2,"PUBG: BATTLEGROUNDS",578080,712964
2026-03-09T09:45:02,3,"Dota 2",570,631587
2026-03-09T09:45:02,4,"Wallpaper Engine",431960,118233
2026-03-09T09:45:02,5,"Slay the Spire 2",2868840,554598
2026-03-09T09:45:02,6,"Apex Legends™",1172470,210656
2026-03-09T09:45:02,7,"ARC Raiders",1808500,93944
2026-03-09T09:45:02,8,"Resident Evil Requiem",3764200,98051
2026-03-09T09:45:02,9,"Geometry Dash",322170,49438
2026-03-09T09:45:02,10,"Grand Theft Auto V Legacy",271590,97374
2026-03-09T09:45:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,55390
2026-03-09T09:45:02,12,"Overwatch®",2357570,66211
2026-03-09T09:45:02,13,FiveM,2676230,103114
2026-03-09T09:45:02,14,"War Thunder",236390,76966
2026-03-09T09:45:02,15,Terraria,105600,61506
2026-03-09T09:45:02,16,"Marvel Rivals",2767030,35166
2026-03-09T09:45:02,18,"HELLDIVERS™ 2",553850,44704
2026-03-09T09:45:02,19,"Counter-Strike: Global Offensive",4465480,42147
2026-03-09T09:45:02,20,"Stardew Valley",413150,85515
2026-03-09T09:45:02,21,Rust,252490,142027
2026-03-09T09:45:02,22,"Battlefield™ 6",2807960,35626
2026-03-09T09:45:02,23,"Limbus Company",1973530,47376
2026-03-09T09:45:02,24,R.E.P.O.,3241660,51986
2026-03-09T09:45:02,25,"Delta Force",2507950,156943
2026-03-09T10:00:02,1,"Counter-Strike 2",730,1502905
2026-03-09T10:00:02,2,"PUBG: BATTLEGROUNDS",578080,714141
2026-03-09T10:00:02,3,"Dota 2",570,647033
2026-03-09T10:00:02,4,"Wallpaper Engine",431960,118910
2026-03-09T10:00:02,5,"Slay the Spire 2",2868840,564466
2026-03-09T10:00:02,6,"Apex Legends™",1172470,212804
2026-03-09T10:00:02,7,"ARC Raiders",1808500,96545
2026-03-09T10:00:02,8,"Resident Evil Requiem",3764200,99983
2026-03-09T10:00:02,9,"Geometry Dash",322170,53242
2026-03-09T10:00:02,10,"Grand Theft Auto V Legacy",271590,98400
2026-03-09T10:00:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,57037
2026-03-09T10:00:02,12,"Overwatch®",2357570,68402
2026-03-09T10:00:02,13,FiveM,2676230,107287
2026-03-09T10:00:02,14,"War Thunder",236390,80185
2026-03-09T10:00:02,15,Terraria,105600,62459
2026-03-09T10:00:02,16,"Marvel Rivals",2767030,36277
2026-03-09T10:00:02,18,"HELLDIVERS™ 2",553850,45738
2026-03-09T10:00:02,19,"Counter-Strike: Global Offensive",4465480,43745
2026-03-09T10:00:02,20,"Stardew Valley",413150,87155
2026-03-09T10:00:02,21,Rust,252490,146483
2026-03-09T10:00:02,22,"Battlefield™ 6",2807960,36378
2026-03-09T10:00:02,23,"Limbus Company",1973530,47053
2026-03-09T10:00:02,24,R.E.P.O.,3241660,54511
2026-03-09T10:00:02,25,"Delta Force",2507950,161021
2026-03-09T10:15:02,1,"Counter-Strike 2",730,1509177
2026-03-09T10:15:02,2,"PUBG: BATTLEGROUNDS",578080,714141
2026-03-09T10:15:02,3,"Dota 2",570,647033
2026-03-09T10:15:02,4,"Wallpaper Engine",431960,119250
2026-03-09T10:15:02,5,"Slay the Spire 2",2868840,568627
2026-03-09T10:15:02,6,"Apex Legends™",1172470,212804
2026-03-09T10:15:02,7,"ARC Raiders",1808500,99336
2026-03-09T10:15:02,8,"Resident Evil Requiem",3764200,100798
2026-03-09T10:15:02,9,"Geometry Dash",322170,54941
2026-03-09T10:15:02,10,"Grand Theft Auto V Legacy",271590,99009
2026-03-09T10:15:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,57037
2026-03-09T10:15:02,12,"Overwatch®",2357570,68402
2026-03-09T10:15:02,13,FiveM,2676230,107287
2026-03-09T10:15:02,14,"War Thunder",236390,80185
2026-03-09T10:15:02,15,Terraria,105600,62459
2026-03-09T10:15:02,16,"Marvel Rivals",2767030,37252
2026-03-09T10:15:02,18,"HELLDIVERS™ 2",553850,45738
2026-03-09T10:15:02,19,"Counter-Strike: Global Offensive",4465480,44296
2026-03-09T10:15:02,20,"Stardew Valley",413150,87155
2026-03-09T10:15:02,21,Rust,252490,146483
2026-03-09T10:15:02,22,"Battlefield™ 6",2807960,36516
2026-03-09T10:15:02,23,"Limbus Company",1973530,47053
2026-03-09T10:15:02,24,R.E.P.O.,3241660,55564
2026-03-09T10:15:02,25,"Delta Force",2507950,161021
2026-03-09T10:30:02,1,"Counter-Strike 2",730,1504265
2026-03-09T10:30:02,2,"PUBG: BATTLEGROUNDS",578080,681817
2026-03-09T10:30:02,3,"Dota 2",570,658201
2026-03-09T10:30:02,4,"Wallpaper Engine",431960,118901
2026-03-09T10:30:02,5,"Slay the Spire 2",2868840,567630
2026-03-09T10:30:02,6,"Apex Legends™",1172470,205069
2026-03-09T10:30:02,7,"ARC Raiders",1808500,102160
2026-03-09T10:30:02,8,"Resident Evil Requiem",3764200,101389
2026-03-09T10:30:02,9,"Geometry Dash",322170,56982
2026-03-09T10:30:02,10,"Grand Theft Auto V Legacy",271590,99609
2026-03-09T10:30:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,59638
2026-03-09T10:30:02,12,"Overwatch®",2357570,70962
2026-03-09T10:30:02,13,FiveM,2676230,114282
2026-03-09T10:30:02,14,"War Thunder",236390,81361
2026-03-09T10:30:02,15,Terraria,105600,63080
2026-03-09T10:30:02,16,"Marvel Rivals",2767030,38311
2026-03-09T10:30:02,18,"HELLDIVERS™ 2",553850,46262
2026-03-09T10:30:02,19,"Counter-Strike: Global Offensive",4465480,44869
2026-03-09T10:30:02,20,"Stardew Valley",413150,87591
2026-03-09T10:30:02,21,Rust,252490,150713
2026-03-09T10:30:02,22,"Battlefield™ 6",2807960,36663
2026-03-09T10:30:02,23,"Limbus Company",1973530,45946
2026-03-09T10:30:02,24,R.E.P.O.,3241660,55655
2026-03-09T10:30:02,25,"Delta Force",2507950,157041
2026-03-09T10:45:01,1,"Counter-Strike 2",730,1491597
2026-03-09T10:45:01,2,"PUBG: BATTLEGROUNDS",578080,672301
2026-03-09T10:45:01,3,"Dota 2",570,662511
2026-03-09T10:45:01,4,"Wallpaper Engine",431960,118132
2026-03-09T10:45:01,5,"Slay the Spire 2",2868840,565496
2026-03-09T10:45:01,6,"Apex Legends™",1172470,202256
2026-03-09T10:45:01,7,"ARC Raiders",1808500,102160
2026-03-09T10:45:01,8,"Resident Evil Requiem",3764200,100987
2026-03-09T10:45:01,9,"Geometry Dash",322170,57743
2026-03-09T10:45:01,10,"Grand Theft Auto V Legacy",271590,99656
2026-03-09T10:45:01,11,"Tom Clancy's Rainbow Six® Siege X",359550,60619
2026-03-09T10:45:01,12,"Overwatch®",2357570,71312
2026-03-09T10:45:01,13,FiveM,2676230,115761
2026-03-09T10:45:01,14,"War Thunder",236390,81433
2026-03-09T10:45:01,15,Terraria,105600,63080
2026-03-09T10:45:01,16,"Marvel Rivals",2767030,38945
2026-03-09T10:45:01,18,"HELLDIVERS™ 2",553850,46079
2026-03-09T10:45:01,19,"Counter-Strike: Global Offensive",4465480,44869
2026-03-09T10:45:01,20,"Stardew Valley",413150,86376
2026-03-09T10:45:01,21,Rust,252490,151337
2026-03-09T10:45:01,22,"Battlefield™ 6",2807960,36499
2026-03-09T10:45:01,23,"Limbus Company",1973530,45946
2026-03-09T10:45:01,24,R.E.P.O.,3241660,55006
2026-03-09T10:45:01,25,"Delta Force",2507950,157041
2026-03-09T11:00:01,1,"Counter-Strike 2",730,1449512
2026-03-09T11:00:01,2,"PUBG: BATTLEGROUNDS",578080,639186
2026-03-09T11:00:01,3,"Dota 2",570,661870
2026-03-09T11:00:01,4,"Wallpaper Engine",431960,115920
2026-03-09T11:00:01,5,"Slay the Spire 2",2868840,556873
2026-03-09T11:00:01,6,"Apex Legends™",1172470,192862
2026-03-09T11:00:01,7,"ARC Raiders",1808500,106101
2026-03-09T11:00:01,8,"Resident Evil Requiem",3764200,99974
2026-03-09T11:00:01,9,"Geometry Dash",322170,59439
2026-03-09T11:00:01,10,"Grand Theft Auto V Legacy",271590,99771
2026-03-09T11:00:01,11,"Tom Clancy's Rainbow Six® Siege X",359550,61017
2026-03-09T11:00:01,12,"Overwatch®",2357570,72080
2026-03-09T11:00:01,13,FiveM,2676230,119364
2026-03-09T11:00:01,14,"War Thunder",236390,80376
2026-03-09T11:00:01,15,Terraria,105600,63121
2026-03-09T11:00:01,16,"Marvel Rivals",2767030,39741
2026-03-09T11:00:01,18,"HELLDIVERS™ 2",553850,45619
2026-03-09T11:00:01,19,"Counter-Strike: Global Offensive",4465480,45027
2026-03-09T11:00:01,20,"Stardew Valley",413150,82712
2026-03-09T11:00:01,21,Rust,252490,155544
2026-03-09T11:00:01,22,"Battlefield™ 6",2807960,36052
2026-03-09T11:00:01,23,"Limbus Company",1973530,43478
2026-03-09T11:00:01,24,R.E.P.O.,3241660,53284
2026-03-09T11:00:01,25,"Delta Force",2507950,143521
2026-03-09T11:15:02,1,"Counter-Strike 2",730,1402034
2026-03-09T11:15:02,2,"PUBG: BATTLEGROUNDS",578080,575062
2026-03-09T11:15:02,3,"Dota 2",570,659468
2026-03-09T11:15:02,4,"Wallpaper Engine",431960,111670
2026-03-09T11:15:02,5,"Slay the Spire 2",2868840,538515
2026-03-09T11:15:02,6,"Apex Legends™",1172470,171080
2026-03-09T11:15:02,7,"ARC Raiders",1808500,107485
2026-03-09T11:15:02,8,"Resident Evil Requiem",3764200,97602
2026-03-09T11:15:02,9,"Geometry Dash",322170,60573
2026-03-09T11:15:02,10,"Grand Theft Auto V Legacy",271590,99620
2026-03-09T11:15:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,61250
2026-03-09T11:15:02,12,"Overwatch®",2357570,71402
2026-03-09T11:15:02,13,FiveM,2676230,121462
2026-03-09T11:15:02,14,"War Thunder",236390,78099
2026-03-09T11:15:02,15,Terraria,105600,60198
2026-03-09T11:15:02,16,"Marvel Rivals",2767030,40433
2026-03-09T11:15:02,18,"HELLDIVERS™ 2",553850,43637
2026-03-09T11:15:02,19,"Counter-Strike: Global Offensive",4465480,44829
2026-03-09T11:15:02,20,"Stardew Valley",413150,77918
2026-03-09T11:15:02,21,Rust,252490,157680
2026-03-09T11:15:02,22,"Battlefield™ 6",2807960,35127
2026-03-09T11:15:02,23,"Limbus Company",1973530,41095
2026-03-09T11:15:02,24,R.E.P.O.,3241660,49289
2026-03-09T11:15:02,25,"Delta Force",2507950,132190
2026-03-09T11:30:01,1,"Counter-Strike 2",730,1391662
2026-03-09T11:30:01,2,"PUBG: BATTLEGROUNDS",578080,544111
2026-03-09T11:30:01,3,"Dota 2",570,659468
2026-03-09T11:30:01,4,"Wallpaper Engine",431960,108239
2026-03-09T11:30:01,5,"Slay the Spire 2",2868840,520591
2026-03-09T11:30:01,6,"Apex Legends™",1172470,166152
2026-03-09T11:30:01,7,"ARC Raiders",1808500,108114
2026-03-09T11:30:01,8,"Resident Evil Requiem",3764200,95858
2026-03-09T11:30:01,9,"Geometry Dash",322170,61050
2026-03-09T11:30:01,10,"Grand Theft Auto V Legacy",271590,99279
2026-03-09T11:30:01,11,"Tom Clancy's Rainbow Six® Siege X",359550,61521
2026-03-09T11:30:01,12,"Overwatch®",2357570,71534
2026-03-09T11:30:01,13,FiveM,2676230,125187
2026-03-09T11:30:01,14,"War Thunder",236390,76418
2026-03-09T11:30:01,15,Terraria,105600,59415
2026-03-09T11:30:01,16,"Marvel Rivals",2767030,41285
2026-03-09T11:30:01,18,"HELLDIVERS™ 2",553850,43637
2026-03-09T11:30:01,19,"Counter-Strike: Global Offensive",4465480,45581
2026-03-09T11:30:01,20,"Stardew Valley",413150,74064
2026-03-09T11:30:01,21,Rust,252490,157969
2026-03-09T11:30:01,22,"Battlefield™ 6",2807960,34959
2026-03-09T11:30:01,23,"Limbus Company",1973530,39709
2026-03-09T11:30:01,24,R.E.P.O.,3241660,42527
2026-03-09T11:30:01,25,"Delta Force",2507950,122204
2026-03-09T11:45:01,1,"Counter-Strike 2",730,1352989
2026-03-09T11:45:01,2,"PUBG: BATTLEGROUNDS",578080,484389
2026-03-09T11:45:01,3,"Dota 2",570,655102
2026-03-09T11:45:01,4,"Wallpaper Engine",431960,103620
2026-03-09T11:45:01,5,"Slay the Spire 2",2868840,465587
2026-03-09T11:45:01,6,"Apex Legends™",1172470,152682
2026-03-09T11:45:01,7,"ARC Raiders",1808500,111140
2026-03-09T11:45:01,8,"Resident Evil Requiem",3764200,93781
2026-03-09T11:45:01,9,"Geometry Dash",322170,64278
2026-03-09T11:45:01,10,"Grand Theft Auto V Legacy",271590,99112
2026-03-09T11:45:01,11,"Tom Clancy's Rainbow Six® Siege X",359550,62481
2026-03-09T11:45:01,12,"Overwatch®",2357570,71451
2026-03-09T11:45:01,13,FiveM,2676230,130878
2026-03-09T11:45:01,14,"War Thunder",236390,75010
2026-03-09T11:45:01,15,Terraria,105600,56669
2026-03-09T11:45:01,16,"Marvel Rivals",2767030,42066
2026-03-09T11:45:01,18,"HELLDIVERS™ 2",553850,42620
2026-03-09T11:45:01,19,"Counter-Strike: Global Offensive",4465480,45679
2026-03-09T11:45:01,20,"Stardew Valley",413150,70231
2026-03-09T11:45:01,21,Rust,252490,159605
2026-03-09T11:45:01,22,"Battlefield™ 6",2807960,34333
2026-03-09T11:45:01,23,"Limbus Company",1973530,37283
2026-03-09T11:45:01,24,R.E.P.O.,3241660,39063
2026-03-09T11:45:01,25,"Delta Force",2507950,112139
2026-03-09T12:00:02,1,"Counter-Strike 2",730,1336191
2026-03-09T12:00:02,2,"PUBG: BATTLEGROUNDS",578080,428665
2026-03-09T12:00:02,3,"Dota 2",570,640962
2026-03-09T12:00:02,4,"Wallpaper Engine",431960,99094
2026-03-09T12:00:02,5,"Slay the Spire 2",2868840,434964
2026-03-09T12:00:02,6,"Apex Legends™",1172470,127252
2026-03-09T12:00:02,7,"ARC Raiders",1808500,114200
2026-03-09T12:00:02,8,"Resident Evil Requiem",3764200,92108
2026-03-09T12:00:02,9,"Geometry Dash",322170,66083
2026-03-09T12:00:02,10,"Grand Theft Auto V Legacy",271590,99017
2026-03-09T12:00:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,64068
2026-03-09T12:00:02,12,"Overwatch®",2357570,71571
2026-03-09T12:00:02,13,FiveM,2676230,133117
2026-03-09T12:00:02,14,"War Thunder",236390,73847
2026-03-09T12:00:02,15,Terraria,105600,54403
2026-03-09T12:00:02,16,"Marvel Rivals",2767030,43355
2026-03-09T12:00:02,18,"HELLDIVERS™ 2",553850,40989
2026-03-09T12:00:02,19,"Counter-Strike: Global Offensive",4465480,45818
2026-03-09T12:00:02,20,"Stardew Valley",413150,66690
2026-03-09T12:00:02,21,Rust,252490,160629
2026-03-09T12:00:02,22,"Battlefield™ 6",2807960,34026
2026-03-09T12:00:02,23,"Limbus Company",1973530,34638
2026-03-09T12:00:02,24,R.E.P.O.,3241660,36279
2026-03-09T12:00:02,25,"Delta Force",2507950,102645
2026-03-09T12:15:02,1,"Counter-Strike 2",730,1303214
2026-03-09T12:15:02,2,"PUBG: BATTLEGROUNDS",578080,388251
2026-03-09T12:15:02,3,"Dota 2",570,633252
2026-03-09T12:15:02,4,"Wallpaper Engine",431960,93820
2026-03-09T12:15:02,5,"Slay the Spire 2",2868840,400475
2026-03-09T12:15:02,6,"Apex Legends™",1172470,115175
2026-03-09T12:15:02,7,"ARC Raiders",1808500,117121
2026-03-09T12:15:02,8,"Resident Evil Requiem",3764200,89941
2026-03-09T12:15:02,9,"Geometry Dash",322170,66083
2026-03-09T12:15:02,10,"Grand Theft Auto V Legacy",271590,98286
2026-03-09T12:15:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,65212
2026-03-09T12:15:02,12,"Overwatch®",2357570,71422
2026-03-09T12:15:02,13,FiveM,2676230,133117
2026-03-09T12:15:02,14,"War Thunder",236390,73321
2026-03-09T12:15:02,15,Terraria,105600,52100
2026-03-09T12:15:02,16,"Marvel Rivals",2767030,44105
2026-03-09T12:15:02,18,"HELLDIVERS™ 2",553850,40016
2026-03-09T12:15:02,19,"Counter-Strike: Global Offensive",4465480,45893
2026-03-09T12:15:02,20,"Stardew Valley",413150,63022
2026-03-09T12:15:02,21,Rust,252490,161584
2026-03-09T12:15:02,22,"Battlefield™ 6",2807960,33729
2026-03-09T12:15:02,23,"Limbus Company",1973530,32637
2026-03-09T12:15:02,24,R.E.P.O.,3241660,33653
2026-03-09T12:15:02,25,"Delta Force",2507950,102645
2026-03-09T12:30:02,1,"Counter-Strike 2",730,1296787
2026-03-09T12:30:02,2,"PUBG: BATTLEGROUNDS",578080,358095
2026-03-09T12:30:02,3,"Dota 2",570,627291
2026-03-09T12:30:02,4,"Wallpaper Engine",431960,89189
2026-03-09T12:30:02,5,"Slay the Spire 2",2868840,372883
2026-03-09T12:30:02,6,"Apex Legends™",1172470,106495
2026-03-09T12:30:02,7,"ARC Raiders",1808500,119438
2026-03-09T12:30:02,8,"Resident Evil Requiem",3764200,88638
2026-03-09T12:30:02,9,"Geometry Dash",322170,69430
2026-03-09T12:30:02,10,"Grand Theft Auto V Legacy",271590,98357
2026-03-09T12:30:02,11,"Tom Clancy's Rainbow Six® Siege X",359550,67321
2026-03-09T12:30:02,12,"Overwatch®",2357570,71527
2026-03-09T12:30:02,13,FiveM,2676230,139729
2026-03-09T12:30:02,14,"War Thunder",236390,74056
2026-03-09T12:30:02,15,Terraria,105600,50876
2026-03-09T12:30:02,16,"Marvel Rivals",2767030,45533
2026-03-09T12:30:02,18,"HELLDIVERS™ 2",553850,40077
2026-03-09T12:30:02,19,"Counter-Strike: Global Offensive",4465480,45999
2026-03-09T12:30:02,20,"Stardew Valley",413150,60952
2026-03-09T12:30:02,21,Rust,252490,162692
